,0,1,2,3,4,5,6,7,8,9,10,11,12,13
114,21430.158203125,21456.583984375,21443.8984375,21437.494140625,21442.623046875,21443.296875,21445.533203125,21444.65625,21452.728515625,21438.498046875,21437.0234375,21446.400390625,21450.421875,21452.21484375
115,21424.482421875,21446.71484375,21438.037109375,21432.453125,21440.41015625,21437.140625,21439.57421875,21434.640625,21447.56640625,21427.978515625,21430.49609375,21438.0546875,21444.224609375,21449.3359375
116,21408.296875,21427.875,21419.91796875,21417.142578125,21428.404296875,21417.08984375,21420.6171875,21413.130859375,21431.361328125,21408.40234375,21412.7421875,21422.99609375,21426.90234375,21434.322265625
117,21390.2421875,21406.466796875,21398.212890625,21399.380859375,21410.80859375,21393.98828125,21398.87109375,21390.23828125,21410.955078125,21387.990234375,21392.91015625,21404.0234375,21404.779296875,21412.73046875
118,21369.576171875,21382.970703125,21373.69140625,21378.787109375,21389.046875,21369.306640625,21374.009765625,21365.462890625,21388.23828125,21366.26171875,21371.33984375,21382.2578125,21379.4296875,21387.328125
119,21341.615234375,21352.080078125,21343.248046875,21348.884765625,21362.064453125,21341.47265625,21343.265625,21333.798828125,21359.865234375,21336.4765625,21343.955078125,21354.001953125,21348.310546875,21357.455078125
120,21333.6640625,21337.5234375,21333.69921875,21338.640625,21348.396484375,21330.947265625,21331.771484375,21319.935546875,21347.0859375,21325.181640625,21330.7734375,21339.31640625,21329.869140625,21341.6875
121,21330.07421875,21331.27734375,21328.298828125,21333.12890625,21339.47265625,21325.28125,21324.982421875,21314.033203125,21339.978515625,21321.65625,21324.9140625,21333.361328125,21319.505859375,21330.833984375
122,21337.21875,21336.578125,21334.318359375,21338.126953125,21339.544921875,21331.65625,21330.318359375,21321.134765625,21343.896484375,21329.8828125,21330.75390625,21337.0390625,21321.0546875,21330.8828125
123,21356.716796875,21354.736328125,21353.74609375,21354.708984375,21351.20703125,21351.646484375,21349.537109375,21342.154296875,21360.78515625,21350.75,21349.125,21352.162109375,21336.154296875,21344.474609375
124,21357.953125,21361.12890625,21354.1796875,21355.39453125,21352.75390625,21355.142578125,21350.609375,21348.59765625,21364.349609375,21356.5859375,21355.091796875,21358.751953125,21343.783203125,21347.244140625
125,21351.9453125,21359.068359375,21347.921875,21349.701171875,21348.4765625,21352.568359375,21345.595703125,21347.53125,21361.455078125,21353.431640625,21353.341796875,21355.669921875,21345.212890625,21344.96484375
126,21351.64453125,21359.30859375,21347.35546875,21349.337890625,21346.853515625,21353.61328125,21346.01953125,21350.38671875,21362.021484375,21354.083984375,21353.611328125,21353.2421875,21347.658203125,21345.58203125
127,21366.791015625,21371.87109375,21363.98828125,21362.841796875,21357.48828125,21369.578125,21362.916015625,21366.244140625,21376.396484375,21368.2421875,21365.267578125,21361.32421875,21360.1015625,21359.646484375
128,21383.6640625,21388.75,21382.904296875,21378.69921875,21372.47265625,21386.99609375,21381.4140625,21383.7265625,21393.962890625,21385.322265625,21379.376953125,21375.3828125,21376.4140625,21377.408203125
129,21387.1015625,21395.96484375,21387.373046875,21382.455078125,21378.966796875,21391.353515625,21386.46875,21389.666015625,21400.291015625,21390.87890625,21384.1328125,21382.349609375,21385.298828125,21385.01953125
130,21377.46875,21390.263671875,21378.125,21374.576171875,21374.55859375,21382.783203125,21378.09375,21382.123046875,21394.296875,21383.048828125,21377.158203125,21377.3046875,21382.78515625,21380.9765625
131,21373.333984375,21384.2890625,21377.12109375,21370.341796875,21373.919921875,21381.9765625,21376.701171875,21375.353515625,21392.486328125,21375.45703125,21371.220703125,21370.947265625,21379.1640625,21382.357421875
132,21386.345703125,21392.59375,21392.181640625,21382.849609375,21385.24609375,21392.498046875,21389.849609375,21382.71875,21402.685546875,21384.228515625,21377.4453125,21378.9296875,21385.1875,21393.55078125
133,21385.3828125,21392.888671875,21390.640625,21382.125,21386.8828125,21388.814453125,21388.15625,21380.55859375,21401.13671875,21383.654296875,21376.6484375,21382.275390625,21384.779296875,21392.712890625
134,21386.482421875,21393.62890625,21390.603515625,21383.501953125,21387.72265625,21387.7578125,21388.6875,21380.92578125,21400.482421875,21384.802734375,21378.31640625,21384.04296875,21384.900390625,21391.87109375
135,21379.76171875,21387.939453125,21382.208984375,21377.15234375,21382.265625,21380.291015625,21381.357421875,21375.205078125,21393.591796875,21379.10546875,21374.599609375,21380.05859375,21380.03515625,21384.880859375
136,21378.6484375,21385.62890625,21380.455078125,21376.326171875,21380.001953125,21378.94140625,21379.8125,21373.73828125,21391.638671875,21377.529296875,21373.8828125,21377.51171875,21377.5625,21382.36328125
137,21372.50390625,21380.185546875,21373.455078125,21370.857421875,21374.400390625,21372.828125,21372.951171875,21368.34765625,21385.978515625,21372.078125,21369.244140625,21372.69921875,21372.28515625,21376.107421875
138,21357.8984375,21367.197265625,21357.927734375,21357.4296875,21362.068359375,21359.025390625,21357.658203125,21354.9140625,21372.951171875,21358.453125,21357.14453125,21360.779296875,21360.46484375,21362.970703125
139,21326.21875,21338.203125,21325.1015625,21327.748046875,21336.173828125,21329.205078125,21325.06640625,21324.5,21344.451171875,21327.796875,21329.671875,21334.462890625,21334.4921875,21335.453125
140,21299.609375,21309.767578125,21297.90625,21302.328125,21311.25,21303.501953125,21297.484375,21296.6328125,21318.005859375,21299.607421875,21303.16796875,21306.80078125,21307.212890625,21309.279296875
