,0,1,2,3,4,5,6,7,8,9,10,11,12,13
102,21190.0,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0
103,21202.0,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0
104,21208.0,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0
105,21211.0,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0
106,21209.0,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0
107,21275.0,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0
108,21306.0,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0
109,21331.0,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0
110,21361.0,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0
111,21412.0,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0
112,21426.0,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0
113,21430.0,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0
114,21427.0,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0
115,21432.0,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0
116,21432.0,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0
117,21425.0,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0
118,21379.0,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0
119,21371.0,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0
120,21365.0,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0
121,21361.0,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0
122,21361.0,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0
123,21359.0,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0
124,21347.0,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0
125,21347.0,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0
126,21351.0,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0
127,21366.0,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0
128,21373.0,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0
129,21375.0,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0
130,21353.0,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0
131,21376.0,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0
132,21384.0,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0
133,21390.0,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0
134,21385.0,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0
135,21385.0,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0
136,21383.0,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0
137,21373.0,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0
138,21348.0,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0
139,21323.0,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0
140,21313.0,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0
141,21299.0,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0
142,21273.0,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0
143,21267.0,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0
144,21280.0,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0
145,21280.0,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0
146,21255.0,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0
147,21330.0,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0
148,21344.0,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0
149,21355.0,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0
150,21357.0,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0
151,21377.0,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0
152,21383.0,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0
153,21384.0,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0
154,21382.0,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0
155,21390.0,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0
156,21394.0,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0
157,21392.0,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0
158,21376.0,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0
159,21360.0,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0
160,21347.0,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0
161,21318.0,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0
162,21285.0,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0
163,21264.0,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0
164,21247.0,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0
165,21221.0,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0
166,21192.0,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0
167,21176.0,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0
168,21175.0,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0
169,21173.0,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0
170,21158.0,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0
171,21148.0,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0
172,21148.0,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0
173,21142.0,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0
174,21107.0,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0
175,21102.0,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0
176,21119.0,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0
177,21144.0,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0
178,21164.0,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0
179,21193.0,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0
180,21229.0,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0
181,21245.0,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0
182,21245.0,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0
183,21226.0,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0
184,21224.0,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0
185,21241.0,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0
186,21290.0,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0
187,21326.0,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0
188,21352.0,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0
189,21357.0,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0
190,21371.0,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0
191,21431.0,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0
192,21452.0,21474.0,21472.0,21492.0,21499.0,21507.0,21511.0,21569.0,21601.0,21620.0,21628.0,21663.0,21683.0,21698.0
